Individual{TOC=14483.51942653607, NV=47}
Individual{TOC=13593.270535840456, NV=74}
Individual{TOC=13689.378439890033, NV=72}
Individual{TOC=13947.441271839823, NV=63}
Individual{TOC=13696.79390199472, NV=71}
Individual{TOC=13762.98040347891, NV=69}
Individual{TOC=13765.631484267053, NV=66}
Individual{TOC=14054.113663908869, NV=58}
Individual{TOC=14387.761205539186, NV=49}
Individual{TOC=14859.034928574645, NV=39}
Individual{TOC=14555.51145855743, NV=45}
Individual{TOC=15310.16418429937, NV=38}
Individual{TOC=14667.802092101781, NV=44}
Individual{TOC=14065.0789307842, NV=52}
Individual{TOC=14814.810549106041, NV=41}
runTime = 2341677.156169ms
