Individual{TOC=15898.915965320062, NV=35}
Individual{TOC=16119.503632993126, NV=34}
Individual{TOC=14579.908594431086, NV=38}
Individual{TOC=17931.745324699295, NV=33}
Individual{TOC=13772.042450949686, NV=52}
Individual{TOC=14035.656453144367, NV=48}
Individual{TOC=15430.41648312025, NV=36}
Individual{TOC=14695.89870923336, NV=37}
Individual{TOC=14141.894441622617, NV=46}
Individual{TOC=13625.976613203662, NV=58}
Individual{TOC=14526.711951946258, NV=39}
Individual{TOC=14196.859783115915, NV=45}
Individual{TOC=13873.446140203232, NV=51}
Individual{TOC=13910.675061905607, NV=50}
Individual{TOC=14277.450204170727, NV=43}
Individual{TOC=14415.293431092428, NV=41}
runTime = 1929031.793252ms
