Individual{TOC=4713.432469460046, NV=39}
Individual{TOC=4787.490659894747, NV=23}
Individual{TOC=4776.3471543697615, NV=24}
Individual{TOC=5407.1217829783545, NV=18}
Individual{TOC=4923.549527168062, NV=19}
Individual{TOC=4754.751374537055, NV=25}
Individual{TOC=4721.751743289214, NV=36}
Individual{TOC=4725.377399013118, NV=34}
Individual{TOC=4732.759978968206, NV=26}
Individual{TOC=6069.398430735573, NV=16}
Individual{TOC=5633.007448974237, NV=17}
Individual{TOC=6535.32032828825, NV=15}
runTime = 2497846.14521ms
