Individual{TOC=4824.432156741306, NV=23}
Individual{TOC=4931.565668876858, NV=21}
Individual{TOC=4699.586167165045, NV=27}
Individual{TOC=5411.843483009309, NV=16}
Individual{TOC=4715.490557512593, NV=26}
Individual{TOC=6168.616195433679, NV=13}
Individual{TOC=4693.595826296975, NV=28}
Individual{TOC=5036.642529931357, NV=20}
Individual{TOC=5488.318968123493, NV=14}
Individual{TOC=4758.160743208553, NV=24}
Individual{TOC=4845.430506849406, NV=22}
Individual{TOC=5263.628750531025, NV=17}
Individual{TOC=4685.40781122818, NV=29}
Individual{TOC=5193.825677871896, NV=18}
runTime = 2701944.518127ms
