Individual{TOC=2898.8357466853067, NV=11}
Individual{TOC=2838.9774692695582, NV=16}
Individual{TOC=2856.3391199630205, NV=15}
Individual{TOC=3446.144779981699, NV=7}
Individual{TOC=3073.7796702451096, NV=9}
Individual{TOC=3235.9726947686986, NV=8}
Individual{TOC=2857.2178755004293, NV=14}
Individual{TOC=2877.717900832852, NV=13}
Individual{TOC=2947.9580879703135, NV=10}
runTime = 308671.440947ms
