Individual{TOC=2734.5525311321844, NV=13}
Individual{TOC=3227.725372013561, NV=8}
Individual{TOC=2731.180327760239, NV=14}
Individual{TOC=2722.4988193935833, NV=16}
Individual{TOC=2940.6414736603156, NV=10}
Individual{TOC=2872.08890043421, NV=11}
Individual{TOC=3628.942129160522, NV=7}
Individual{TOC=3074.2359314738874, NV=9}
Individual{TOC=2802.50617629969, NV=12}
runTime = 296151.137247ms
