Individual{TOC=3166.239968444106, NV=12}
Individual{TOC=2703.696729783706, NV=26}
Individual{TOC=4708.559171580125, NV=9}
Individual{TOC=2842.135393101565, NV=14}
Individual{TOC=2701.801111255684, NV=29}
Individual{TOC=3111.695470041801, NV=13}
Individual{TOC=2766.6931263980946, NV=20}
Individual{TOC=2775.1066346734306, NV=18}
Individual{TOC=3250.356026522213, NV=10}
runTime = 4897.115232ms
