Individual{TOC=2738.6815185118594, NV=19}
Individual{TOC=3916.736651165508, NV=10}
Individual{TOC=3272.2297840552683, NV=13}
Individual{TOC=2712.4416630461765, NV=21}
Individual{TOC=2712.0260025256384, NV=23}
Individual{TOC=2702.988043682942, NV=26}
Individual{TOC=3059.1768342738983, NV=15}
Individual{TOC=3355.6316077855877, NV=11}
Individual{TOC=2797.9045124770396, NV=18}
Individual{TOC=2715.471647308498, NV=20}
runTime = 2195.885595ms
