Individual{TOC=16434.303287515242, NV=34}
Individual{TOC=15304.395498220307, NV=37}
Individual{TOC=14237.954721165606, NV=53}
Individual{TOC=15857.022610379796, NV=35}
Individual{TOC=14293.343002418636, NV=51}
Individual{TOC=14087.91739450183, NV=69}
Individual{TOC=17423.521683788702, NV=33}
Individual{TOC=14847.69361592764, NV=41}
Individual{TOC=14187.424723180018, NV=57}
Individual{TOC=14367.183418564155, NV=49}
Individual{TOC=14440.190068690921, NV=46}
Individual{TOC=14616.306240326192, NV=43}
Individual{TOC=14636.470434199331, NV=42}
Individual{TOC=15007.125856864566, NV=39}
Individual{TOC=15508.965584327972, NV=36}
runTime = 1947150.803773ms
