Individual{TOC=17067.031172102474, NV=32}
Individual{TOC=15569.291164321754, NV=37}
Individual{TOC=14899.14381321268, NV=47}
Individual{TOC=16679.173504259175, NV=33}
Individual{TOC=15835.82604348279, NV=36}
Individual{TOC=13966.969448195652, NV=72}
Individual{TOC=14572.946888773811, NV=60}
Individual{TOC=13949.959636479214, NV=75}
Individual{TOC=15339.459814964786, NV=39}
Individual{TOC=13987.918148035615, NV=71}
Individual{TOC=15538.686260390412, NV=38}
Individual{TOC=15206.755395230826, NV=43}
Individual{TOC=14971.108916898836, NV=46}
Individual{TOC=15042.018039135444, NV=45}
Individual{TOC=16295.935734248977, NV=34}
Individual{TOC=15244.298946112753, NV=40}
Individual{TOC=14649.17163444208, NV=50}
Individual{TOC=13875.137639436985, NV=79}
Individual{TOC=13933.4319292932, NV=77}
Individual{TOC=14306.647280677205, NV=67}
Individual{TOC=14449.664939886272, NV=61}
Individual{TOC=16044.380777144874, NV=35}
runTime = 1655107.036856ms
