Individual{TOC=4993.43900646825, NV=37}
Individual{TOC=5180.872429480499, NV=29}
Individual{TOC=5236.516932471503, NV=26}
Individual{TOC=5022.80319565011, NV=36}
Individual{TOC=5629.650846267123, NV=16}
Individual{TOC=5493.696726202776, NV=17}
Individual{TOC=6618.452274828713, NV=13}
Individual{TOC=5405.712019394736, NV=18}
Individual{TOC=6212.952449362344, NV=14}
Individual{TOC=5112.531932528638, NV=33}
Individual{TOC=5944.353251108059, NV=15}
Individual{TOC=5340.286527724641, NV=19}
Individual{TOC=5325.076692398771, NV=25}
runTime = 2641416.907382ms
