Individual{TOC=3553.2290448215626, NV=6}
Individual{TOC=2500.989469999662, NV=14}
Individual{TOC=2501.4620382516828, NV=13}
Individual{TOC=2487.2616046257453, NV=15}
Individual{TOC=2695.5656448562822, NV=9}
Individual{TOC=2998.944412154703, NV=8}
Individual{TOC=2478.6715276243935, NV=17}
Individual{TOC=2614.797760553556, NV=10}
Individual{TOC=2534.0081626888946, NV=11}
Individual{TOC=3143.741898653438, NV=7}
Individual{TOC=2517.787283868463, NV=12}
runTime = 533302.287651ms
