Individual{TOC=17312.33051968368, NV=42}
Individual{TOC=18780.27694110832, NV=36}
Individual{TOC=14781.672093529296, NV=55}
Individual{TOC=15187.299197863671, NV=50}
Individual{TOC=15249.536341310799, NV=47}
Individual{TOC=15037.253110340938, NV=51}
Individual{TOC=16499.99288969085, NV=46}
Individual{TOC=17246.456913586735, NV=43}
Individual{TOC=14729.201584468927, NV=58}
Individual{TOC=17712.535446995636, NV=37}
Individual{TOC=17479.80212386992, NV=39}
Individual{TOC=17103.99194326907, NV=44}
Individual{TOC=14560.35942782266, NV=61}
Individual{TOC=14587.248722015269, NV=60}
Individual{TOC=14744.33285278852, NV=57}
Individual{TOC=14816.514526126455, NV=53}
runTime = 2100426.21128ms
