Individual{TOC=5394.314960880032, NV=31}
Individual{TOC=5220.678503065887, NV=36}
Individual{TOC=5889.5561742165155, NV=19}
Individual{TOC=5818.308513743996, NV=21}
Individual{TOC=7495.008146508902, NV=10}
Individual{TOC=5787.518290306635, NV=23}
Individual{TOC=6042.7514646428945, NV=16}
Individual{TOC=5474.868770971507, NV=28}
Individual{TOC=5573.114639219658, NV=26}
Individual{TOC=5742.104654575073, NV=25}
Individual{TOC=5931.949704010969, NV=17}
Individual{TOC=6336.311805239241, NV=12}
Individual{TOC=5865.9983413930695, NV=20}
Individual{TOC=5343.790977264741, NV=32}
Individual{TOC=5125.53548187913, NV=37}
Individual{TOC=5439.726878645606, NV=29}
runTime = 2742770.214768ms
