Individual{TOC=2675.1647469305553, NV=14}
Individual{TOC=2430.871274467575, NV=21}
Individual{TOC=3007.922737147792, NV=11}
Individual{TOC=2811.1695382619737, NV=13}
Individual{TOC=2654.614095317542, NV=15}
Individual{TOC=2464.6129149554968, NV=18}
Individual{TOC=2529.4363991432183, NV=16}
Individual{TOC=3611.6883785714244, NV=10}
Individual{TOC=2874.0700831971244, NV=12}
runTime = 3384.245666ms
